movie_id,movie_rating_avg,movie_rating_no,movie_title,movie_year,user_rated_day,user_rated_month,user_rated_year,user_rating,user_url
718552,"6,4",73 403,Joy,2015,5,2,2016,6,https://www.filmweb.pl/user/nelii_113/films?page=7
207300,"7,0",167,Syndrom asteniczny,1989,28,3,2019,8,https://www.filmweb.pl/user/bogna1Szelag/films?page=1
139825,"7,8",57 261,Hotel Ruanda,2004,28,3,2019,8,https://www.filmweb.pl/user/bogna1Szelag/films?page=1
405077,"7,0",195 054,Vicky Cristina Barcelona,2008,18,3,2018,0,https://www.filmweb.pl/user/gfhfygyh/films?page=3
686419,"7,3",178 880,Ex Machina,2015,18,3,2018,4,https://www.filmweb.pl/user/gfhfygyh/films?page=3
695659,"7,3",138 372,Everest,2015,25,4,2020,7,https://www.filmweb.pl/user/filiphancke/films?page=7
1100,"7,9",126 481,Sens życia wg Monty Pythona,1983,25,4,2020,8,https://www.filmweb.pl/user/filiphancke/films?page=7
282892,"7,2",143 719,Życie Pi,2012,25,4,2020,8,https://www.filmweb.pl/user/filiphancke/films?page=7
488197,"6,4",34 594,Foxcatcher,2014,14,6,2015,6,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
705273,"6,2",30 442,Cienki Bolek,2015,14,6,2015,5,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
4258,"7,8",211 450,Blow,2001,11,11,2019,7,https://www.filmweb.pl/user/donneshake/films?page=1
36089,"7,0",203,Złodziej samochodów,1966,2,11,2019,7,https://www.filmweb.pl/user/donneshake/films?page=1
810167,"8,4",221 672,Joker,2019,27,10,2019,8,https://www.filmweb.pl/user/donneshake/films?page=1
32225,"8,3",577 176,Pianista,2002,27,10,2019,8,https://www.filmweb.pl/user/donneshake/films?page=1
670316,"7,0",28 075,Idol,2015,29,10,2016,6,https://www.filmweb.pl/user/AoiYuno/films?page=7
30641,"7,3",41 643,"My, dzieci z dworca Zoo",1981,24,10,2016,7,https://www.filmweb.pl/user/AoiYuno/films?page=7
35461,"8,1",40 002,Gadające głowy,1980,18,10,2016,9,https://www.filmweb.pl/user/AoiYuno/films?page=7
31985,"7,3",30 296,Genialny klan,2001,4,2,2017,9,https://www.filmweb.pl/user/polakuroi/films?page=1
712573,"7,4",152 419,Łotr 1. Gwiezdne wojny - historie,2016,31,1,2017,7,https://www.filmweb.pl/user/polakuroi/films?page=1
671051,"7,3",225 992,Gwiezdne wojny: Przebudzenie Mocy,2015,31,1,2017,5,https://www.filmweb.pl/user/polakuroi/films?page=1
776064,"6,8",25 643,Alibi.com,2017,29,7,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
545488,"7,3",45 372,Debiutanci,2010,5,2,2016,9,https://www.filmweb.pl/user/nelii_113/films?page=7
655761,"4,5",180 279,Pięćdziesiąt twarzy Greya,2015,29,1,2016,2,https://www.filmweb.pl/user/nelii_113/films?page=7
722780,"6,8",64 687,Moje córki krowy,2015,29,1,2016,7,https://www.filmweb.pl/user/nelii_113/films?page=7
527141,"7,0",103 929,"Och, życie",2010,8,1,2016,3,https://www.filmweb.pl/user/nelii_113/films?page=7
1024,"7,3",182 664,Batman,1989,13,3,2019,6,https://www.filmweb.pl/user/bogna1Szelag/films?page=1
123921,"7,5",60 015,Wierny ogrodnik,2005,10,3,2019,8,https://www.filmweb.pl/user/bogna1Szelag/films?page=1
33551,"7,9",3 254,"Żegnaj, moja konkubino",1993,7,3,2019,8,https://www.filmweb.pl/user/bogna1Szelag/films?page=1
1253,"7,6",99 081,Fargo,1996,18,3,2018,6,https://www.filmweb.pl/user/gfhfygyh/films?page=3
156466,"7,6",52 624,Fantastyczny Pan Lis,2009,18,3,2018,0,https://www.filmweb.pl/user/gfhfygyh/films?page=3
661817,"7,8",244 001,Grand Budapest Hotel,2014,18,3,2018,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
574322,"7,7",160 349,Jak wytresować smoka 2,2014,25,4,2020,7,https://www.filmweb.pl/user/filiphancke/films?page=7
759367,"6,6",80 558,Moonlight,2016,25,4,2020,7,https://www.filmweb.pl/user/filiphancke/films?page=7
1238,"7,4",187 283,Pretty Woman,1990,25,4,2020,8,https://www.filmweb.pl/user/filiphancke/films?page=7
655221,"6,4",86 909,Stażyści,2013,9,6,2015,6,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
32954,"6,4",49 237,Moje wielkie greckie wesele,2002,6,6,2015,7,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
30669,"6,3",24 720,"Czy to ty, czy to ja",1995,6,6,2015,4,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
811632,"7,7",6 337,Był sobie pies 2,2019,12,10,2019,6,https://www.filmweb.pl/user/donneshake/films?page=1
6139,"7,0",8 049,Śmiertelne zauroczenie,1988,15,10,2016,5,https://www.filmweb.pl/user/AoiYuno/films?page=7
876,"6,5",357 569,American Pie,1999,15,10,2016,1,https://www.filmweb.pl/user/AoiYuno/films?page=7
550,"6,8",136 884,Romeo i Julia,1996,31,1,2017,8,https://www.filmweb.pl/user/polakuroi/films?page=1
5148,"6,7",2 532,Don's Plum,2001,6,9,2016,0,https://www.filmweb.pl/user/polakuroi/films?page=1
757040,"7,8",83 955,Jutro będziemy szczęśliwi,2016,26,5,2017,8,https://www.filmweb.pl/user/madziazmc95/films?page=4
568225,"6,9",100 528,Epoka lodowcowa 4: Wędrówka kontynentów,2012,7,5,2017,6,https://www.filmweb.pl/user/madziazmc95/films?page=4
505014,"7,1",108 094,"Zostań, jeśli kochasz",2014,17,4,2017,6,https://www.filmweb.pl/user/madziazmc95/films?page=4
732548,"7,4",125 829,Big Short,2015,8,1,2016,8,https://www.filmweb.pl/user/nelii_113/films?page=7
695281,"6,6",119 922,Ugotowany,2015,5,1,2016,7,https://www.filmweb.pl/user/nelii_113/films?page=7
694545,"7,0",50 889,Dzika droga,2014,4,1,2016,8,https://www.filmweb.pl/user/nelii_113/films?page=7
6281,"6,8",1 660,Marzyłam o Afryce,2000,5,3,2019,7,https://www.filmweb.pl/user/bogna1Szelag/films?page=1
21,"8,1",264 746,Buntownik z wyboru,1997,2,2,2018,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
1313,"8,0",32 869,Kabaret,1972,19,1,2018,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
842452,"4,0",68 024,365 dni,2020,11,2,2020,10,https://www.filmweb.pl/user/Tiniiii/films?page=1
386028,"6,7",168 733,Wanted - Ścigani,2008,25,4,2020,7,https://www.filmweb.pl/user/filiphancke/films?page=7
181354,"6,2",47 779,Miłość na zamówienie,2006,6,6,2015,4,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
689545,"7,6",119 567,Dzikie historie,2014,6,6,2015,8,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
727844,"5,1",24 988,Córki dancingu,2015,9,10,2016,1,https://www.filmweb.pl/user/AoiYuno/films?page=7
545023,"5,9",11 098,Era rocka,2012,9,10,2016,8,https://www.filmweb.pl/user/AoiYuno/films?page=7
240046,"8,1",256 596,W pogoni za szczęściem,2006,7,10,2016,6,https://www.filmweb.pl/user/AoiYuno/films?page=7
688373,"7,5",62 720,Początek,2014,12,5,2016,7,https://www.filmweb.pl/user/polakuroi/films?page=1
1037,"8,0",56 422,Misja,1986,1,5,2016,9,https://www.filmweb.pl/user/polakuroi/films?page=1
520,"7,2",266 445,Gwiezdne wojny: Część I - Mroczne widmo,1999,28,11,2015,8,https://www.filmweb.pl/user/polakuroi/films?page=1
631143,"6,8",115 600,Sinister,2012,28,4,2014,8,https://www.filmweb.pl/user/Juliette97/films?page=7
669181,"6,3",2 016,Superman DCU: Wyzwolenie,2013,31,12,2018,6,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
766875,"7,2",26 271,Dzień patriotów,2016,16,4,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
720204,"7,6",74 417,Captain Fantastic,2016,10,4,2017,8,https://www.filmweb.pl/user/madziazmc95/films?page=4
627599,"7,3",272 115,Igrzyska śmierci: W pierścieniu ognia,2013,31,3,2017,8,https://www.filmweb.pl/user/madziazmc95/films?page=4
715533,"7,6",264 672,Marsjanin,2015,3,1,2016,6,https://www.filmweb.pl/user/nelii_113/films?page=7
653727,"7,0",58 655,Brooklyn,2015,2,1,2016,8,https://www.filmweb.pl/user/nelii_113/films?page=7
729996,"7,7",24 522,Mężczyzna imieniem Ove,2015,19,1,2018,7,https://www.filmweb.pl/user/gfhfygyh/films?page=3
31670,"7,9",29 233,"Tam, gdzie rosną poziomki",1957,28,12,2017,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
624,"7,6",66 551,Zagubiona autostrada,1997,28,12,2017,0,https://www.filmweb.pl/user/gfhfygyh/films?page=3
614165,"7,3",132 624,Operacja Argo,2012,25,4,2020,7,https://www.filmweb.pl/user/filiphancke/films?page=7
1286,"8,1",114 792,Amadeusz,1984,25,4,2020,8,https://www.filmweb.pl/user/filiphancke/films?page=7
30896,"7,3",214 530,Asterix i Obelix: Misja Kleopatra,2002,25,4,2020,9,https://www.filmweb.pl/user/filiphancke/films?page=7
11927,"6,7",32 056,Zakonnica w przebraniu 2: Powrót do habitu,1993,6,6,2015,7,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
11926,"6,8",67 804,Zakonnica w przebraniu,1992,6,6,2015,7,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
32049,"7,4",112 476,Fanatyk,2001,3,10,2016,9,https://www.filmweb.pl/user/AoiYuno/films?page=7
6775,"7,3",11 855,Klatka dla ptaków,1996,18,9,2016,6,https://www.filmweb.pl/user/AoiYuno/films?page=7
520698,"7,2",28 059,Moja łódź podwodna,2010,17,9,2016,4,https://www.filmweb.pl/user/AoiYuno/films?page=7
629224,"6,7",143 886,Igrzyska śmierci: Kosogłos. Część 2,2015,21,11,2015,6,https://www.filmweb.pl/user/polakuroi/films?page=1
297829,"7,9",247 059,Wszystko za życie,2007,6,10,2015,10,https://www.filmweb.pl/user/polakuroi/films?page=1
722980,"6,8",18 677,Pieśń słonia,2014,5,9,2015,7,https://www.filmweb.pl/user/polakuroi/films?page=1
207816,"6,3",62 185,Sztuka zrywania,2006,28,4,2014,6,https://www.filmweb.pl/user/Juliette97/films?page=7
679854,"6,5",43 206,Wykapany ojciec,2013,28,4,2014,8,https://www.filmweb.pl/user/Juliette97/films?page=7
453743,"7,5",53 694,Jeszcze dalej niż Północ,2008,28,4,2014,7,https://www.filmweb.pl/user/Juliette97/films?page=7
96094,"7,4",51 232,Kopciuszek,1950,31,12,2018,8,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
106411,"7,1",140 568,X-Men: Ostatni bastion,2006,28,12,2018,6,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
107555,"6,1",75 851,Obcy kontra Predator,2004,28,12,2018,5,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
504776,"7,2",344 076,Igrzyska śmierci,2012,31,3,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
736788,"7,2",129 967,Piękna i Bestia,2017,26,3,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
391528,"7,5",50 655,Once,2007,30,12,2015,9,https://www.filmweb.pl/user/nelii_113/films?page=7
654406,"6,7",163 212,Spectre,2015,28,12,2015,7,https://www.filmweb.pl/user/nelii_113/films?page=7
530029,"7,0",90 844,Idy marcowe,2011,27,12,2015,7,https://www.filmweb.pl/user/nelii_113/films?page=7
763051,"7,0",3 635,Aquarius,2016,20,8,2017,7,https://www.filmweb.pl/user/gfhfygyh/films?page=3
766846,"6,7",2 283,21 x Nowy Jork,2016,20,8,2017,4,https://www.filmweb.pl/user/gfhfygyh/films?page=3
782505,"7,2",12 174,Kedi - sekretne życie kotów,2016,20,8,2017,7,https://www.filmweb.pl/user/gfhfygyh/films?page=3
345957,"6,6",178 814,World War Z,2013,25,4,2020,4,https://www.filmweb.pl/user/filiphancke/films?page=7
760429,"7,6",151 339,Deadpool 2,2018,25,4,2020,7,https://www.filmweb.pl/user/filiphancke/films?page=7
437710,"7,1",195 496,Narzeczony mimo woli,2009,25,4,2020,7,https://www.filmweb.pl/user/filiphancke/films?page=7
541210,"7,0",45 589,Odrobina nieba,2011,5,6,2015,8,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
100030,"5,8",5 318,Alex i Emma,2003,5,6,2015,6,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
144,"7,4",300 023,Piąty element,1997,5,6,2015,8,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
706297,"6,2",17 071,Magik z Nowego Jorku,2014,11,9,2016,5,https://www.filmweb.pl/user/AoiYuno/films?page=7
715533,"7,6",264 672,Marsjanin,2015,4,9,2016,7,https://www.filmweb.pl/user/AoiYuno/films?page=7
692,"6,3",24 858,Podróż przedślubna,1999,3,9,2016,0,https://www.filmweb.pl/user/AoiYuno/films?page=7
120103,"7,3",66 336,Zostań,2005,30,7,2015,7,https://www.filmweb.pl/user/polakuroi/films?page=1
106847,"6,7",7 218,Drzwi w podłodze,2004,26,7,2015,6,https://www.filmweb.pl/user/polakuroi/films?page=1
600590,"7,3",92 897,Sierpień w hrabstwie Osage,2013,21,4,2014,8,https://www.filmweb.pl/user/Juliette97/films?page=7
571418,"7,5",162 664,Jeden dzień,2011,21,4,2014,0,https://www.filmweb.pl/user/Juliette97/films?page=7
644432,"7,6",184 251,Czas na miłość,2013,18,4,2014,9,https://www.filmweb.pl/user/Juliette97/films?page=7
135596,"6,8",66 344,Hellboy: Złota armia,2008,28,12,2018,6,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
242379,"5,6",77 484,Green Lantern,2011,28,12,2018,4,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
504129,"6,4",50 317,Dredd,2012,28,12,2018,5,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
736182,"7,6",110 514,Manchester by the Sea,2016,26,2,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
763134,"7,6",57 369,Ukryte działania,2016,26,2,2017,8,https://www.filmweb.pl/user/madziazmc95/films?page=4
250272,"6,9",359 535,Diabeł ubiera się u Prady,2006,16,2,2017,6,https://www.filmweb.pl/user/madziazmc95/films?page=4
614352,"7,1",80 756,Drugie oblicze,2012,27,12,2015,8,https://www.filmweb.pl/user/nelii_113/films?page=7
723832,"7,4",30 894,"Earl i ja, i umierająca dziewczyna",2015,26,12,2015,6,https://www.filmweb.pl/user/nelii_113/films?page=7
97112,"7,7",162 218,Rzeka tajemnic,2003,17,7,2017,6,https://www.filmweb.pl/user/gfhfygyh/films?page=3
31864,"8,3",480 688,Piękny umysł,2001,29,6,2017,7,https://www.filmweb.pl/user/gfhfygyh/films?page=3
742573,"7,6",33 896,Mustang,2015,20,6,2017,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
1096,"8,0",159 818,Monty Python i Święty Graal,1975,25,4,2020,8,https://www.filmweb.pl/user/filiphancke/films?page=7
798143,"8,1",116 534,Parasite,2019,25,4,2020,10,https://www.filmweb.pl/user/filiphancke/films?page=7
764039,"7,7",107 251,Zimna wojna,2018,25,4,2020,8,https://www.filmweb.pl/user/filiphancke/films?page=7
572639,"7,6",137 986,Charlie,2012,5,6,2015,9,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
714022,"7,4",125 595,"Za jakie grzechy, dobry Boże?",2014,5,6,2015,8,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
399746,"7,2",207 555,Drive,2011,5,6,2015,10,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
375455,"7,0",35 226,Pociąg do Darjeeling,2007,24,7,2015,7,https://www.filmweb.pl/user/polakuroi/films?page=1
680572,"6,2",16 539,Yves Saint Laurent,2014,23,7,2015,5,https://www.filmweb.pl/user/polakuroi/films?page=1
583390,"8,7",640 957,Nietykalni,2011,18,4,2014,10,https://www.filmweb.pl/user/Juliette97/films?page=7
195203,"4,0",56 813,Ja wam pokażę!,2006,11,1,2014,4,https://www.filmweb.pl/user/Juliette97/films?page=7
6506,"6,8",62 348,"Ja cię kocham, a ty śpisz",1995,11,1,2014,7,https://www.filmweb.pl/user/Juliette97/films?page=7
451428,"5,3",18 915,Jonah Hex,2010,28,12,2018,4,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
743233,"8,1",59 602,Spider-Man Uniwersum,2018,28,12,2018,7,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
630,"6,2",111 458,Pan Tadeusz,1999,24,12,2018,7,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
752725,"7,7",157 955,Dobrze się kłamie w miłym towarzystwie,2016,10,2,2017,8,https://www.filmweb.pl/user/madziazmc95/films?page=4
741821,"7,1",41 170,Aż do piekła,2016,8,2,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
627420,"7,1",66 139,Zacznijmy od nowa,2013,26,12,2015,7,https://www.filmweb.pl/user/nelii_113/films?page=7
99390,"7,6",247 609,To właśnie miłość,2003,26,12,2015,6,https://www.filmweb.pl/user/nelii_113/films?page=7
682170,"7,7",205 903,W głowie się nie mieści,2015,21,4,2017,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
759639,"7,0",42 919,Paterson,2016,21,4,2017,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
269102,"7,5",141 868,Mr. Nobody,2009,21,4,2017,7,https://www.filmweb.pl/user/gfhfygyh/films?page=3
512873,"7,4",40 532,Zabiłem moją matkę,2009,19,4,2020,8,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
689545,"7,6",119 567,Dzikie historie,2014,25,4,2020,8,https://www.filmweb.pl/user/filiphancke/films?page=7
127272,"7,1",170 364,Wyspa,2005,25,4,2020,7,https://www.filmweb.pl/user/filiphancke/films?page=7
648179,"5,9",95 111,Don Jon,2013,5,6,2015,7,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
654721,"5,3",67 997,Jupiter: Intronizacja,2015,5,6,2015,7,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
493235,"6,7",79 833,Oświadczyny po irlandzku,2010,11,1,2014,8,https://www.filmweb.pl/user/Juliette97/films?page=7
297156,"6,6",69 747,Prosto w serce,2007,11,1,2014,7,https://www.filmweb.pl/user/Juliette97/films?page=7
492143,"6,0",73 603,Pan i Pani Kiler,2010,11,1,2014,5,https://www.filmweb.pl/user/Juliette97/films?page=7
789623,"3,6",13 480,Slender Man,2018,17,12,2018,5,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
486130,"6,2",91 231,300: Początek imperium,2014,17,12,2018,5,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
662102,"7,6",8 294,"Batman DCU: Mroczny rycerz - Powrót, część 2",2013,17,12,2018,6,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
753715,"6,2",42 098,Jackie,2016,7,2,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
712896,"7,2",169 662,Nowy początek,2016,6,2,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
713103,"7,2",120 141,Sicario,2015,3,2,2017,6,https://www.filmweb.pl/user/madziazmc95/films?page=4
809301,"5,3",23 849,Plagi Breslau,2018,26,4,2020,9,https://www.filmweb.pl/user/Oluss27/films?page=1
107590,"7,2",88 733,Bliżej,2004,26,12,2015,5,https://www.filmweb.pl/user/nelii_113/films?page=7
564225,"7,4",207 346,"Kocha, lubi, szanuje",2011,26,12,2015,7,https://www.filmweb.pl/user/nelii_113/films?page=7
111405,"7,5",32 172,Przed zachodem słońca,2004,13,1,2017,9,https://www.filmweb.pl/user/gfhfygyh/films?page=3
4095,"7,6",41 978,Przed wschodem słońca,1995,12,1,2017,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
5994,"6,1",283 875,Głupi i głupszy,1994,21,4,2020,6,https://www.filmweb.pl/user/Xerej/films?page=1
5166,"7,8",78 398,Doskonały świat,1993,17,5,2019,8,https://www.filmweb.pl/user/karal_filmweb/films?page=1
520698,"7,2",28 059,Moja łódź podwodna,2010,19,4,2020,9,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
587177,"7,8",51 454,Z dystansu,2011,12,4,2020,9,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
123933,"6,8",4 167,Walka żywiołów,2005,7,4,2020,8,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
214437,"6,5",45 768,Wild Child. Zbuntowana księżniczka,2008,5,6,2015,5,https://www.filmweb.pl/user/CharlotteAntoinette/films?page=1
582365,"5,8",74 629,Druhny,2011,11,1,2014,5,https://www.filmweb.pl/user/Juliette97/films?page=7
35915,"6,6",76 034,Dwa tygodnie na miłość,2002,11,1,2014,6,https://www.filmweb.pl/user/Juliette97/films?page=7
780,"6,3",70 890,Uciekająca panna młoda,1999,11,1,2014,6,https://www.filmweb.pl/user/Juliette97/films?page=7
802503,"6,6",1 039,Batman: Gotham by Gaslight,2018,17,12,2018,5,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
693944,"7,3",8 280,Batman: Atak na Arkham,2014,17,12,2018,6,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
693880,"6,3",4 970,Batman DCU: Syn Batmana,2014,17,12,2018,6,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
718819,"7,3",170 966,La La Land,2016,29,1,2017,8,https://www.filmweb.pl/user/madziazmc95/films?page=4
719676,"7,3",54 775,Światło między oceanami,2016,8,1,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
744969,"7,2",114 970,Zwierzęta nocy,2016,6,1,2017,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
119656,"6,5",21 405,Przyjęty,2006,19,4,2020,8,https://www.filmweb.pl/user/Oluss27/films?page=1
625623,"6,7",36 394,Myśl jak facet,2012,15,4,2020,6,https://www.filmweb.pl/user/Oluss27/films?page=1
832971,"5,9",756,Szkolne życie,2019,14,4,2020,10,https://www.filmweb.pl/user/Oluss27/films?page=1
609966,"7,7",143 648,Do utraty sił,2015,6,12,2015,6,https://www.filmweb.pl/user/nelii_113/films?page=7
651592,"6,7",17 554,Miasta miłości,2013,5,12,2015,9,https://www.filmweb.pl/user/nelii_113/films?page=7
696196,"6,6",39 390,Makbet,2015,3,12,2015,7,https://www.filmweb.pl/user/nelii_113/films?page=7
648982,"7,7",110 631,Chce się żyć,2013,7,11,2016,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
735683,"7,7",110 436,Ostatnia rodzina,2016,6,11,2016,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
668815,"6,4",43 177,Zakładnik z Wall Street,2016,11,6,2016,8,https://www.filmweb.pl/user/gfhfygyh/films?page=3
128710,"8,0",93 286,Ruchomy zamek Hauru,2004,21,4,2020,8,https://www.filmweb.pl/user/Xerej/films?page=1
118680,"6,6",17 491,Kelnerzy,2005,16,4,2020,8,https://www.filmweb.pl/user/Xerej/films?page=1
661331,"7,1",21 991,Frances Ha,2012,6,4,2020,9,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
646395,"7,4",150 963,Ona,2013,28,3,2020,7,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
40252,"7,8",494 218,Efekt motyla,2004,27,3,2020,7,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
107311,"6,6",82 236,Sposób na teściową,2005,11,1,2014,6,https://www.filmweb.pl/user/Juliette97/films?page=7
460220,"6,0",82 256,Wyznania zakupoholiczki,2009,11,1,2014,7,https://www.filmweb.pl/user/Juliette97/films?page=7
35129,"5,9",90 661,Pokojówka na Manhattanie,2002,11,1,2014,5,https://www.filmweb.pl/user/Juliette97/films?page=7
1498,"6,9",92 340,Cztery wesela i pogrzeb,1994,11,1,2014,6,https://www.filmweb.pl/user/Juliette97/films?page=7
771766,"5,3",104,DC Super Hero Girls: Bohater roku,2016,17,12,2018,5,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
808227,"7,1",740,The Death of Superman,2018,17,12,2018,5,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
671014,"5,4",6 399,"Goście, goście III: Rewolucja",2016,4,1,2017,6,https://www.filmweb.pl/user/madziazmc95/films?page=4
691095,"7,1",8 867,Troje na gigancie,2014,26,12,2016,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
809630,"8,2",177 459,Green Book,2018,13,4,2020,8,https://www.filmweb.pl/user/Oluss27/films?page=1
835083,"7,8",38 664,Jak zostałem gangsterem. Historia prawdziwa,2019,12,4,2020,9,https://www.filmweb.pl/user/Oluss27/films?page=1
840591,"4,8",2 094,Coffee i Kareem,2020,10,4,2020,10,https://www.filmweb.pl/user/Oluss27/films?page=1
690820,"6,3",59 814,Pokot,2017,18,1,2020,8,https://www.filmweb.pl/user/ninaj_filmaniak/films?page=1
212133,"6,7",48 124,Nauka spadania,2014,15,4,2020,7,https://www.filmweb.pl/user/Xerej/films?page=1
527141,"7,0",103 929,"Och, życie",2010,13,4,2020,6,https://www.filmweb.pl/user/Xerej/films?page=1
475937,"6,9",85 570,W chmurach,2009,14,3,2020,7,https://www.filmweb.pl/user/Xerej/films?page=1
771768,"6,6",9 082,Opowieści o rodzinie Meyerowitz (utwory wybrane),2017,26,3,2020,7,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
726369,"6,4",100 772,Nie otwieraj oczu,2018,26,3,2020,4,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
461734,"7,3",79 784,Blue Valentine,2010,22,3,2020,8,https://www.filmweb.pl/user/magda_kowaluk/films?page=1
464040,"5,3",86 363,"Nie kłam, kochanie",2008,11,1,2014,5,https://www.filmweb.pl/user/Juliette97/films?page=7
118129,"6,5",93 614,Polowanie na druhny,2005,11,1,2014,5,https://www.filmweb.pl/user/Juliette97/films?page=7
565167,"6,4",120 561,Sex Story,2011,11,1,2014,5,https://www.filmweb.pl/user/Juliette97/films?page=7
582044,"6,5",3 526,Superman/Batman: Apokalipsa,2010,17,12,2018,7,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
797367,"5,3",3 552,Batman Ninja,2018,17,12,2018,5,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
719066,"6,4",84 688,Kong: Wyspa Czaszki,2017,16,12,2018,7,https://www.filmweb.pl/user/grzegorzdasko600013/films?page=1
731226,"7,7",67 269,Lion. Droga do domu,2016,16,12,2016,8,https://www.filmweb.pl/user/madziazmc95/films?page=4
38887,"8,0",351 662,Pamiętnik,2004,16,12,2016,8,https://www.filmweb.pl/user/madziazmc95/films?page=4
541210,"7,0",45 589,Odrobina nieba,2011,28,11,2016,7,https://www.filmweb.pl/user/madziazmc95/films?page=4
842452,"4,0",68 024,365 dni,2020,9,4,2020,8,https://www.filmweb.pl/user/Oluss27/films?page=1
640882,"5,6",14 723,Tammy,2014,25,3,2020,8,https://www.filmweb.pl/user/Oluss27/films?page=1
559526,"5,6",30 152,Jak upolować faceta,2012,22,3,2020,8,https://www.filmweb.pl/user/Oluss27/films?page=1
8591,"6,6",12 551,Peggy Sue wyszła za mąż,1986,6,1,2020,8,https://www.filmweb.pl/user/ninaj_filmaniak/films?page=1
1225,"7,6",98 418,Blues Brothers,1980,28,12,2019,9,https://www.filmweb.pl/user/ninaj_filmaniak/films?page=1
1233,"7,6",118 319,Ścigany,1993,26,12,2019,7,https://www.filmweb.pl/user/ninaj_filmaniak/films?page=1
107554,"6,1",40 705,Nadchodzi Polly,2004,14,3,2020,7,https://www.filmweb.pl/user/Xerej/films?page=1
818090,"7,4",89 032,Historia małżeńska,2019,29,2,2020,6,https://www.filmweb.pl/user/Xerej/films?page=1
