movie_id,movie_rating_avg,movie_rating_no,movie_title,movie_year,user_rated_day,user_rated_month,user_rated_year,user_rating,user_url
795665,"6,2",27 519,Juliusz,2018,15,3,2020,6,https://www.filmweb.pl/user/dano999/films?page=1
469867,"7,6",303 030,Hobbit: Pustkowie Smauga,2013,28,12,2013,7,https://www.filmweb.pl/user/MartynaRajca/films?page=8
10432,"6,6",4 530,Ręka nad kołyską,1992,28,12,2013,7,https://www.filmweb.pl/user/MartynaRajca/films?page=8
989,"7,8",221 222,Trainspotting,1996,27,12,2013,8,https://www.filmweb.pl/user/MartynaRajca/films?page=8
775599,"7,8",16 436,Ikar,2017,1,3,2020,8,https://www.filmweb.pl/user/Fifilifion10/films?page=1
829448,"7,6",4 938,Nędznicy,2019,20,2,2020,8,https://www.filmweb.pl/user/Fifilifion10/films?page=1
683854,"6,1",23 344,Klub dla wybrańców,2014,21,5,2016,3,https://www.filmweb.pl/user/AoiYuno/films?page=8
714528,"5,6",49 263,Coś za mną chodzi,2014,21,5,2016,3,https://www.filmweb.pl/user/AoiYuno/films?page=8
684901,"6,6",61 049,Udając gliniarzy,2014,20,5,2016,7,https://www.filmweb.pl/user/AoiYuno/films?page=8
33200,"7,4",357 372,Kill Bill,2003,11,2,2014,8,https://www.filmweb.pl/user/Nissanfan/films?page=8
252299,"2,8",27 027,The Room,2003,11,2,2014,1,https://www.filmweb.pl/user/Nissanfan/films?page=8
654406,"6,7",162 988,Spectre,2015,10,2,2016,6,https://www.filmweb.pl/user/pawoio/films?page=3
714192,"7,6",199 329,Nienawistna ósemka,2015,10,2,2016,9,https://www.filmweb.pl/user/pawoio/films?page=3
95742,"6,8",67 286,Mission: Impossible III,2006,7,2,2016,0,https://www.filmweb.pl/user/pawoio/films?page=3
657207,"5,9",27 029,Epicentrum,2014,6,9,2016,6,https://www.filmweb.pl/user/werksson/films?page=3
715533,"7,6",264 238,Marsjanin,2015,4,9,2016,8,https://www.filmweb.pl/user/werksson/films?page=3
680342,"6,2",106 629,Ted 2,2015,31,8,2016,5,https://www.filmweb.pl/user/werksson/films?page=3
494135,"6,1",1 825,Henryk IV. Król Nawarry,2010,2,9,2014,7,https://www.filmweb.pl/user/Azater/films?page=7
569151,"7,8",44 704,Animowana historia Polski,2010,2,9,2014,10,https://www.filmweb.pl/user/Azater/films?page=7
465734,"4,8",2 907,Krwawa uczta II: Powrót bestii,2008,2,9,2014,6,https://www.filmweb.pl/user/Azater/films?page=7
295316,"7,1",94 829,Underworld: Bunt Lykanów,2009,4,12,2016,6,https://www.filmweb.pl/user/Naxori/films?page=7
169179,"7,2",101 518,Underworld: Evolution,2006,4,12,2016,6,https://www.filmweb.pl/user/Naxori/films?page=7
98590,"7,6",248 549,Marzyciel,2004,12,11,2019,8,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
38887,"8,0",350 921,Pamiętnik,2004,12,11,2019,7,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
208,"8,4",270 273,Życie jest piękne,1997,12,11,2019,9,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
1033,"8,3",285 445,Chłopcy z ferajny,1990,16,6,2016,6,https://www.filmweb.pl/user/Xerej/films?page=8
717012,"7,3",25 029,Złota dama,2015,7,6,2016,7,https://www.filmweb.pl/user/Xerej/films?page=8
807561,"6,9",36 964,Czarne bractwo. BlacKkKlansman,2018,2,2,2019,8,https://www.filmweb.pl/user/s_pagowski/films?page=5
606190,"4,3",69 387,Bejbi blues,2012,22,1,2014,6,https://www.filmweb.pl/user/gfhfygyh/films?page=8
1323,"7,8",30 325,Zawrót głowy,1958,22,1,2014,9,https://www.filmweb.pl/user/gfhfygyh/films?page=8
989,"7,8",221 222,Trainspotting,1996,21,1,2014,7,https://www.filmweb.pl/user/gfhfygyh/films?page=8
742821,"6,4",9 501,Zwyczajna dziewczyna,2016,28,12,2017,7,https://www.filmweb.pl/user/Igulec_x/films?page=5
750258,"7,3",156 197,Split,2016,28,12,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
1008,"8,0",158 547,Rain Man,1988,18,2,2017,9,https://www.filmweb.pl/user/rafal09/films?page=6
1163,"7,8",640 233,Seksmisja,1983,18,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
1188,"7,8",11 607,Ostatni dzwonek,1989,18,2,2017,8,https://www.filmweb.pl/user/rafal09/films?page=6
596202,"5,7",37 694,Maczeta zabija,2013,5,9,2017,10,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
36,"7,1",184 698,Desperado,1995,5,9,2017,8,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
8269,"7,2",146 327,Od zmierzchu do świtu,1996,5,9,2017,9,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
601499,"6,8",71 948,Wstyd,2011,15,3,2020,6,https://www.filmweb.pl/user/dano999/films?page=1
38887,"8,0",350 921,Pamiętnik,2004,14,3,2020,8,https://www.filmweb.pl/user/dano999/films?page=1
754287,"8,0",108 707,Contratiempo,2016,12,3,2020,8,https://www.filmweb.pl/user/dano999/films?page=1
8182,"7,6",19 189,Nocny kowboj,1969,24,12,2013,8,https://www.filmweb.pl/user/MartynaRajca/films?page=8
1034,"7,7",35 505,Chłopięcy świat,1993,24,12,2013,8,https://www.filmweb.pl/user/MartynaRajca/films?page=8
865,"6,8",87 126,Niebiańska plaża,2000,24,12,2013,7,https://www.filmweb.pl/user/MartynaRajca/films?page=8
572639,"7,6",137 593,Charlie,2012,16,5,2016,7,https://www.filmweb.pl/user/AoiYuno/films?page=8
680413,"6,8",95 694,Minionki,2015,14,5,2016,3,https://www.filmweb.pl/user/AoiYuno/films?page=8
706209,"7,5",163 921,Kapitan Ameryka: Wojna bohaterów,2016,13,5,2016,8,https://www.filmweb.pl/user/AoiYuno/films?page=8
555037,"7,3",14 855,Cristiada,2012,11,2,2014,1,https://www.filmweb.pl/user/Nissanfan/films?page=8
617280,"2,6",24 375,Bitwa pod Wiedniem,2012,11,2,2014,1,https://www.filmweb.pl/user/Nissanfan/films?page=8
938,"6,4",80 339,Mission: Impossible 2,2000,7,2,2016,0,https://www.filmweb.pl/user/pawoio/films?page=3
1001,"7,1",110 408,Mission: Impossible,1996,7,2,2016,0,https://www.filmweb.pl/user/pawoio/films?page=3
682272,"7,3",184 241,Kingsman: Tajne służby,2014,18,1,2016,7,https://www.filmweb.pl/user/pawoio/films?page=3
621985,"6,6",3 215,Szczęście nigdy nie przychodzi samo,2012,30,8,2016,7,https://www.filmweb.pl/user/werksson/films?page=3
7117,"7,0",199 122,Egzorcyzmy Emily Rose,2005,1,9,2014,3,https://www.filmweb.pl/user/Azater/films?page=7
270617,"7,1",85 886,Mechanik: Prawo zemsty,2011,1,9,2014,4,https://www.filmweb.pl/user/Azater/films?page=7
535756,"6,8",129 313,Niepamięć,2013,1,9,2014,8,https://www.filmweb.pl/user/Azater/films?page=7
1262,"7,8",297 044,Stowarzyszenie Umarłych Poetów,1989,12,11,2019,9,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
1093,"8,1",336 401,Zapach kobiety,1992,12,11,2019,8,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
31413,"7,8",594 207,Dzień świra,2002,12,11,2019,9,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
720886,"6,7",97 574,Nice Guys. Równi goście,2016,31,5,2016,8,https://www.filmweb.pl/user/Xerej/films?page=8
531,"7,4",71 273,Kontakt,1997,25,5,2016,7,https://www.filmweb.pl/user/Xerej/films?page=8
730099,"6,1",18 723,Żyć nie umierać,2015,25,5,2016,6,https://www.filmweb.pl/user/Xerej/films?page=8
6878,"8,2",551 131,Król Lew,1994,30,1,2019,9,https://www.filmweb.pl/user/s_pagowski/films?page=5
525,"8,1",287 024,Gwiezdne wojny: Część V - Imperium kontratakuje,1980,30,1,2019,8,https://www.filmweb.pl/user/s_pagowski/films?page=5
1090,"8,5",263 591,Ojciec chrzestny II,1974,30,1,2019,9,https://www.filmweb.pl/user/s_pagowski/films?page=5
539509,"6,3",298 134,Sala samobójców,2011,19,1,2014,5,https://www.filmweb.pl/user/gfhfygyh/films?page=8
599742,"7,1",115 660,Rzeź,2011,19,1,2014,8,https://www.filmweb.pl/user/gfhfygyh/films?page=8
738476,"6,5",54 084,Dlaczego on?,2016,28,12,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
765612,"5,7",26 643,Firmowa Gwiazdka,2016,28,12,2017,5,https://www.filmweb.pl/user/Igulec_x/films?page=5
537050,"7,2",54 144,LEGO® PRZYGODA,2014,17,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
483333,"6,6",161 119,Mroczne cienie,2012,17,2,2017,6,https://www.filmweb.pl/user/rafal09/films?page=6
1015,"7,5",11 584,Wiele hałasu o nic,1993,16,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
30667,"6,9",13 188,El mariachi,1992,5,9,2017,8,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
32,"7,5",136 050,Cztery pokoje,1995,5,9,2017,7,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
73,"7,4",72 816,Jackie Brown,1997,5,9,2017,8,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
124761,"7,8",7 979,W rękach Boga,2004,29,2,2020,7,https://www.filmweb.pl/user/dano999/films?page=1
661331,"7,1",21 737,Frances Ha,2012,29,2,2020,6,https://www.filmweb.pl/user/dano999/films?page=1
542576,"7,5",155 829,Narodziny gwiazdy,2018,11,2,2020,6,https://www.filmweb.pl/user/dano999/films?page=1
411063,"7,1",26 553,Elegia,2008,21,12,2013,8,https://www.filmweb.pl/user/MartynaRajca/films?page=8
10981,"7,3",39 577,Przekleństwa niewinności,1999,4,12,2013,8,https://www.filmweb.pl/user/MartynaRajca/films?page=8
8790,"7,3",229 563,Poranek kojota,2001,8,5,2016,5,https://www.filmweb.pl/user/AoiYuno/films?page=8
742573,"7,6",33 854,Mustang,2015,7,5,2016,9,https://www.filmweb.pl/user/AoiYuno/films?page=8
956,"7,1",3 748,Detroit Rock City,1999,6,5,2016,7,https://www.filmweb.pl/user/AoiYuno/films?page=8
562632,"4,1",72 920,1920 Bitwa Warszawska,2011,11,2,2014,1,https://www.filmweb.pl/user/Nissanfan/films?page=8
683,"7,1",163 497,Notting Hill,1999,11,2,2014,2,https://www.filmweb.pl/user/Nissanfan/films?page=8
1225,"7,6",98 301,Blues Brothers,1980,11,2,2014,8,https://www.filmweb.pl/user/Nissanfan/films?page=8
343448,"7,4",8 800,Kłopotliwy człowiek,2006,18,1,2016,0,https://www.filmweb.pl/user/pawoio/films?page=3
515048,"6,7",125 004,Wolverine,2013,1,9,2014,6,https://www.filmweb.pl/user/Azater/films?page=7
566390,"5,8",56 786,Piękne istoty,2013,1,9,2014,8,https://www.filmweb.pl/user/Azater/films?page=7
836,"7,6",502 251,American Beauty,1999,12,11,2019,8,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
31864,"8,3",480 129,Piękny umysł,2001,12,11,2019,8,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
459974,"8,0",470 517,Siedem dusz,2008,12,11,2019,9,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
9136,"7,8",652 178,Requiem dla snu,2000,12,11,2019,7,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
615202,"7,3",175 426,Kapitan Ameryka: Zimowy Żołnierz,2014,7,5,2016,7,https://www.filmweb.pl/user/Xerej/films?page=8
31451,"8,3",479 696,Władca Pierścieni: Dwie wieże,2002,29,1,2019,9,https://www.filmweb.pl/user/s_pagowski/films?page=5
31864,"8,3",480 129,Piękny umysł,2001,29,1,2019,8,https://www.filmweb.pl/user/s_pagowski/films?page=5
628,"7,5",799 079,Matrix,1999,29,1,2019,9,https://www.filmweb.pl/user/s_pagowski/films?page=5
487211,"7,3",707 237,Kac Vegas,2009,19,1,2014,7,https://www.filmweb.pl/user/gfhfygyh/films?page=8
5355,"7,7",387 370,Edward Nożycoręki,1990,19,1,2014,8,https://www.filmweb.pl/user/gfhfygyh/films?page=8
562509,"7,1",189 600,O północy w Paryżu,2011,19,1,2014,7,https://www.filmweb.pl/user/gfhfygyh/films?page=8
536242,"7,6",48 750,Król rozrywki,2017,27,12,2017,8,https://www.filmweb.pl/user/Igulec_x/films?page=5
763134,"7,6",57 237,Ukryte działania,2016,27,12,2017,8,https://www.filmweb.pl/user/Igulec_x/films?page=5
705310,"5,4",1 323,Polisa na życie,2016,23,12,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
643,"7,0",6 559,Cwał,1995,15,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
136704,"6,9",72 489,Ludzkie dzieci,2006,15,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
33200,"7,4",357 372,Kill Bill,2003,5,9,2017,7,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
105575,"7,4",219 868,Kill Bill 2,2004,5,9,2017,8,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
136005,"8,0",327 154,Infiltracja,2006,7,2,2020,9,https://www.filmweb.pl/user/dano999/films?page=1
798143,"8,1",114 185,Parasite,2019,7,2,2020,8,https://www.filmweb.pl/user/dano999/films?page=1
862,"8,6",962 562,Zielona mila,1999,7,2,2020,8,https://www.filmweb.pl/user/dano999/films?page=1
21,"8,1",264 225,Buntownik z wyboru,1997,25,11,2013,7,https://www.filmweb.pl/user/MartynaRajca/films?page=8
219518,"6,5",6 868,Być jak Flynn,2012,22,11,2013,7,https://www.filmweb.pl/user/MartynaRajca/films?page=8
515662,"6,3",668,Ostatnie dni Emmy Blank,2009,22,11,2013,8,https://www.filmweb.pl/user/MartynaRajca/films?page=8
673851,"3,2",2 552,30 nocy paranormalnej aktywności z opętaną przez diabła dziewczyną z tatuażem,2013,1,9,2014,6,https://www.filmweb.pl/user/Azater/films?page=7
998,"8,5",949 272,Forrest Gump,1994,12,11,2019,7,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
1048,"8,8",875 270,Skazani na Shawshank,1994,12,11,2019,9,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
862,"8,6",962 562,Zielona mila,1999,12,11,2019,8,https://www.filmweb.pl/user/magda_kowaluk/films?page=3
766551,"6,5",160 410,Pitbull. Niebezpieczne kobiety,2016,29,1,2019,4,https://www.filmweb.pl/user/s_pagowski/films?page=5
106408,"7,4",237 189,Terminal,2004,29,1,2019,8,https://www.filmweb.pl/user/s_pagowski/films?page=5
30671,"7,9",96 615,"Pół żartem, pół serio",1959,19,1,2014,7,https://www.filmweb.pl/user/gfhfygyh/films?page=8
1262,"7,8",297 044,Stowarzyszenie Umarłych Poetów,1989,19,1,2014,8,https://www.filmweb.pl/user/gfhfygyh/films?page=8
583390,"8,7",639 824,Nietykalni,2011,19,1,2014,8,https://www.filmweb.pl/user/gfhfygyh/films?page=8
752725,"7,7",157 513,Dobrze się kłamie w miłym towarzystwie,2016,11,12,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
502884,"7,0",66 321,Nie opuszczaj mnie,2010,26,11,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
561957,"7,1",97 937,Woda dla słoni,2011,11,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
722780,"6,8",64 475,Moje córki krowy,2015,11,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
649608,"6,2",75 202,Snowpiercer: Arka przyszłości,2013,10,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
112584,"7,4",260 977,Sin City - Miasto grzechu,2005,5,9,2017,9,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
219933,"7,1",170 566,Grindhouse: Death Proof,2007,5,9,2017,6,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
714192,"7,6",199 329,Nienawistna ósemka,2015,5,9,2017,9,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
804561,"7,3",137 789,Pewnego razu... w Hollywood,2019,5,9,2019,8,https://www.filmweb.pl/user/dano999/films?page=1
718819,"7,3",170 422,La La Land,2016,30,8,2019,8,https://www.filmweb.pl/user/dano999/films?page=1
666828,"7,3",32 352,Wenus w futrze,2013,16,11,2013,8,https://www.filmweb.pl/user/MartynaRajca/films?page=8
523829,"6,5",10 654,Raj: miłość,2012,14,11,2013,7,https://www.filmweb.pl/user/MartynaRajca/films?page=8
105575,"7,4",219 868,Kill Bill 2,2004,29,1,2019,10,https://www.filmweb.pl/user/s_pagowski/films?page=5
33200,"7,4",357 372,Kill Bill,2003,29,1,2019,10,https://www.filmweb.pl/user/s_pagowski/films?page=5
30701,"8,7",206 216,Dwunastu gniewnych ludzi,1957,29,1,2019,10,https://www.filmweb.pl/user/s_pagowski/films?page=5
120200,"6,5",11 241,Melinda i Melinda,2004,19,1,2014,8,https://www.filmweb.pl/user/gfhfygyh/films?page=8
663,"7,1",16 543,Jej wysokość Afrodyta,1995,19,1,2014,7,https://www.filmweb.pl/user/gfhfygyh/films?page=8
491042,"6,6",119 684,Jeździec znikąd,2013,19,1,2014,6,https://www.filmweb.pl/user/gfhfygyh/films?page=8
669147,"5,6",16 492,Asy bez kasy,2016,19,11,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
506657,"6,6",15 126,Wygrać miłość,2010,7,11,2017,5,https://www.filmweb.pl/user/Igulec_x/films?page=5
690115,"5,7",5 922,Monster Trucks,2016,6,11,2017,3,https://www.filmweb.pl/user/Igulec_x/films?page=5
630833,"6,8",57 281,Mój rower,2012,9,2,2017,7,https://www.filmweb.pl/user/rafal09/films?page=6
627908,"7,4",131 187,Lot,2012,9,2,2017,8,https://www.filmweb.pl/user/rafal09/films?page=6
990,"7,9",37 059,Underground,1995,7,2,2017,8,https://www.filmweb.pl/user/rafal09/films?page=6
32728,"7,7",22 767,Dekalog II,1989,5,9,2017,8,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
784749,"5,9",12 807,Podwójny kochanek,2017,5,9,2017,7,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
702950,"6,8",83 708,Lobster,2015,5,9,2017,6,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
760045,"7,5",23 409,Kot Bob i ja,2016,30,8,2019,7,https://www.filmweb.pl/user/dano999/films?page=1
776316,"7,4",65 314,Król Lew,2019,10,8,2019,9,https://www.filmweb.pl/user/dano999/films?page=1
813701,"7,9",12 758,Free Solo: ekstremalna wspinaczka,2018,8,7,2019,7,https://www.filmweb.pl/user/dano999/films?page=1
208,"8,4",270 273,Życie jest piękne,1997,29,1,2019,9,https://www.filmweb.pl/user/s_pagowski/films?page=5
33404,"7,4",285 313,Shrek 2,2004,29,1,2019,8,https://www.filmweb.pl/user/s_pagowski/films?page=5
539270,"7,8",314 156,Jak zostać królem,2010,19,1,2014,6,https://www.filmweb.pl/user/gfhfygyh/films?page=8
465818,"7,1",353 897,Alicja w Krainie Czarów,2010,19,1,2014,6,https://www.filmweb.pl/user/gfhfygyh/films?page=8
753355,"6,8",52 242,Sprzymierzeni,2016,6,11,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
119046,"7,6",60 033,Spacer po linie,2005,7,2,2017,8,https://www.filmweb.pl/user/rafal09/films?page=6
4382,"7,5",32 800,Buntownik bez powodu,1955,5,9,2017,7,https://www.filmweb.pl/user/MateuszTryjanowski/films?page=1
1458,"7,7",127 492,2001: Odyseja kosmiczna,1968,7,7,2019,7,https://www.filmweb.pl/user/dano999/films?page=1
817414,"6,7",34 091,Midsommar. W biały dzień,2019,7,7,2019,6,https://www.filmweb.pl/user/dano999/films?page=1
756278,"7,8",31 708,Wyspa psów,2018,18,5,2019,9,https://www.filmweb.pl/user/dano999/films?page=1
30896,"7,3",214 218,Asterix i Obelix: Misja Kleopatra,2002,29,1,2019,8,https://www.filmweb.pl/user/s_pagowski/films?page=5
607122,"7,4",39 011,Imagine,2012,29,1,2019,8,https://www.filmweb.pl/user/s_pagowski/films?page=5
4545,"7,5",208 714,Czekolada,2000,19,1,2014,7,https://www.filmweb.pl/user/gfhfygyh/films?page=8
712896,"7,2",169 424,Nowy początek,2016,29,10,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
746043,"6,3",121 484,Dziewczyna z pociągu,2016,29,10,2017,6,https://www.filmweb.pl/user/Igulec_x/films?page=5
547,"8,1",279 770,Gwiezdne wojny: Część VI - Powrót Jedi,1983,29,1,2019,8,https://www.filmweb.pl/user/s_pagowski/films?page=5
517573,"6,6",72 812,Riddick,2013,17,3,2020,7,https://www.filmweb.pl/user/Havoc_11/films?page=2
33996,"7,1",204 146,Matrix Rewolucje,2003,17,3,2020,8,https://www.filmweb.pl/user/Havoc_11/films?page=2
7603,"7,2",225 149,Matrix Reaktywacja,2003,17,3,2020,8,https://www.filmweb.pl/user/Havoc_11/films?page=2
594357,"7,5",226 582,Strażnicy Galaktyki,2014,17,3,2020,7,https://www.filmweb.pl/user/Havoc_11/films?page=2
433913,"6,2",259 858,2012,2009,17,3,2020,7,https://www.filmweb.pl/user/Havoc_11/films?page=2
228227,"7,3",218 121,Deja Vu,2006,17,3,2020,7,https://www.filmweb.pl/user/Havoc_11/films?page=2
386028,"6,7",168 654,Wanted - Ścigani,2008,17,3,2020,8,https://www.filmweb.pl/user/Havoc_11/films?page=2
728595,"7,2",8 548,Citizenfour,2014,30,8,2016,7,https://www.filmweb.pl/user/werksson/films?page=4
759367,"6,6",80 417,Moonlight,2016,25,2,2017,8,https://www.filmweb.pl/user/penelope_aldaya/films?page=6
599742,"7,1",115 660,Rzeź,2011,2,5,2013,8,https://www.filmweb.pl/user/ADomoslawski/films?page=7
792989,"6,7",27 233,Nieoszlifowane diamenty,2019,17,3,2020,9,https://www.filmweb.pl/user/Havoc_11/films?page=2
563969,"5,7",2 555,"Wujek Boonmee, który potrafi przywołać swoje poprzednie wcielenia",2010,16,3,2020,7,https://www.filmweb.pl/user/Havoc_11/films?page=2
666263,"7,2",4 326,Perwersyjny przewodnik po ideologiach,2012,16,3,2020,8,https://www.filmweb.pl/user/Havoc_11/films?page=2
644473,"7,7",68 103,Sugar Man,2012,29,8,2016,7,https://www.filmweb.pl/user/werksson/films?page=4
719148,"6,1",62 153,Papierowe miasta,2015,29,8,2016,4,https://www.filmweb.pl/user/werksson/films?page=4
715815,"7,0",8 495,Max,2015,27,8,2016,8,https://www.filmweb.pl/user/werksson/films?page=4
743459,"6,9",16 909,To tylko koniec świata,2016,17,2,2017,0,https://www.filmweb.pl/user/penelope_aldaya/films?page=6
702950,"6,8",83 708,Lobster,2015,15,2,2017,0,https://www.filmweb.pl/user/penelope_aldaya/films?page=6
32375,"7,4",185 783,Equilibrium,2002,4,12,2016,8,https://www.filmweb.pl/user/Naxori/films?page=8
771665,"4,9",769,"Słońce, to słońce mnie oślepiło",2016,8,10,2016,3,https://www.filmweb.pl/user/greyshh/films?page=5
539270,"7,8",314 156,Jak zostać królem,2010,2,5,2013,9,https://www.filmweb.pl/user/ADomoslawski/films?page=7
137747,"8,0",550 409,Bękarty wojny,2009,2,5,2013,9,https://www.filmweb.pl/user/ADomoslawski/films?page=7
768113,"7,7",17 552,Brodziec,2016,16,3,2020,7,https://www.filmweb.pl/user/Havoc_11/films?page=2
685183,"7,7",152 527,Wielka Szóstka,2014,16,3,2020,7,https://www.filmweb.pl/user/Havoc_11/films?page=2
31016,"7,7",4 653,Żółta łódź podwodna,1968,16,3,2020,8,https://www.filmweb.pl/user/Havoc_11/films?page=2
229550,"6,1",3 204,Kiedyś mnie znajdziesz,2007,16,3,2013,7,https://www.filmweb.pl/user/Juliette97/films?page=9
663735,"6,1",13 733,Pojmani,2014,26,8,2016,6,https://www.filmweb.pl/user/werksson/films?page=4
502994,"6,0",29 727,Zgon na pogrzebie,2010,26,8,2016,6,https://www.filmweb.pl/user/werksson/films?page=4
697953,"5,5",9 578,Scenariusz na miłość,2014,26,8,2016,6,https://www.filmweb.pl/user/werksson/films?page=4
843357,"7,0",101,Maestro,2019,9,2,2020,0,https://www.filmweb.pl/user/Fifilifion10/films?page=2
759564,"7,7",53 606,Twardowsky,2015,21,1,2017,0,https://www.filmweb.pl/user/penelope_aldaya/films?page=6
718819,"7,3",170 422,La La Land,2016,21,1,2017,9,https://www.filmweb.pl/user/penelope_aldaya/films?page=6
449973,"7,4",32 136,Fala,2008,10,1,2017,7,https://www.filmweb.pl/user/penelope_aldaya/films?page=6
38575,"7,2",152 279,Underworld,2003,3,12,2016,6,https://www.filmweb.pl/user/Naxori/films?page=8
491042,"6,6",119 684,Jeździec znikąd,2013,3,12,2016,6,https://www.filmweb.pl/user/Naxori/films?page=8
662836,"6,9",60 320,Siedmiu wspaniałych,2016,22,9,2016,5,https://www.filmweb.pl/user/greyshh/films?page=5
747433,"7,2",214 961,Pitbull. Nowe porządki,2016,20,9,2016,7,https://www.filmweb.pl/user/greyshh/films?page=5
140459,"7,2",92 207,PitBull,2005,19,9,2016,8,https://www.filmweb.pl/user/greyshh/films?page=5
620541,"8,3",461 574,Django,2012,2,5,2013,8,https://www.filmweb.pl/user/ADomoslawski/films?page=7
564833,"6,6",35 968,J. Edgar,2011,2,5,2013,7,https://www.filmweb.pl/user/ADomoslawski/films?page=7
298590,"7,2",72 268,W sieci kłamstw,2008,2,5,2013,9,https://www.filmweb.pl/user/ADomoslawski/films?page=7
816979,"7,8",76 121,Na noże,2019,15,3,2020,8,https://www.filmweb.pl/user/Havoc_11/films?page=2
108548,"7,3",13 346,Jak we śnie,2006,14,3,2020,7,https://www.filmweb.pl/user/Havoc_11/films?page=2
104272,"7,4",5 802,Kret,1970,14,3,2020,9,https://www.filmweb.pl/user/Havoc_11/films?page=2
573140,"5,7",4 552,Lipna panna młoda,2011,15,3,2013,9,https://www.filmweb.pl/user/Juliette97/films?page=9
622289,"6,2",14 461,Wesele w Sorrento,2012,14,3,2013,8,https://www.filmweb.pl/user/Juliette97/films?page=9
683,"7,1",163 497,Notting Hill,1999,9,3,2013,8,https://www.filmweb.pl/user/Juliette97/films?page=9
725816,"6,2",211 876,Legion samobójców,2016,23,8,2016,7,https://www.filmweb.pl/user/werksson/films?page=4
691862,"7,6",199 435,Teoria wszystkiego,2014,22,8,2016,9,https://www.filmweb.pl/user/werksson/films?page=4
107466,"7,0",74 324,Lemony Snicket: Seria niefortunnych zdarzeń,2004,17,7,2016,9,https://www.filmweb.pl/user/werksson/films?page=4
842568,"4,7",191,Henrietta Bulkowski,2019,9,2,2020,3,https://www.filmweb.pl/user/Fifilifion10/films?page=2
847494,"6,9",236,Hors piste,2019,9,2,2020,7,https://www.filmweb.pl/user/Fifilifion10/films?page=2
381932,"5,6",6 815,Wendy Wu: Nastoletnia wojowniczka,2006,8,1,2017,5,https://www.filmweb.pl/user/penelope_aldaya/films?page=6
119636,"7,3",9 218,Rent,2005,8,1,2017,8,https://www.filmweb.pl/user/penelope_aldaya/films?page=6
107642,"7,5",259 294,Casino Royale,2006,3,12,2016,7,https://www.filmweb.pl/user/Naxori/films?page=8
188513,"7,7",172 218,Ultimatum Bourne'a,2007,3,12,2016,8,https://www.filmweb.pl/user/Naxori/films?page=8
33996,"7,1",204 146,Matrix Rewolucje,2003,3,12,2016,7,https://www.filmweb.pl/user/Naxori/films?page=8
720886,"6,7",97 574,Nice Guys. Równi goście,2016,15,9,2016,7,https://www.filmweb.pl/user/greyshh/films?page=5
30630,"7,6",82 717,Mulholland Drive,2001,11,9,2016,0,https://www.filmweb.pl/user/greyshh/films?page=5
11673,"7,5",94 630,Wielki błękit,1988,31,8,2016,8,https://www.filmweb.pl/user/greyshh/films?page=5
559895,"6,2",51 015,Contagion - Epidemia strachu,2011,2,5,2013,6,https://www.filmweb.pl/user/ADomoslawski/films?page=7
