,movie_id,movie_rating_avg,movie_rating_no,movie_title,movie_year,user_rating,user_rated_date,user_name,user_page
6790,815535,6.2,29850.0,Proceder,2019,4,2019-09-18,Reckless17,1
6791,824312,6.6,658.0,Długa podróż dnia ku nocy,2018,4,2019-08-01,Fifilifion10,4
6792,829458,6.7,1285.0,Tam gdzieś musi być niebo,2019,6,2019-08-01,Fifilifion10,4
6793,798143,8.1,114185.0,Parasite,2019,9,2019-08-01,Fifilifion10,4
6794,1113,7.8,252177.0,Sami swoi,1967,0,2016-09-30,penelope_aldaya,8
6795,33404,7.4,285313.0,Shrek 2,2004,6,2016-09-30,penelope_aldaya,8
6796,36142,7.3,27397.0,Titanic,1996,0,2016-09-30,penelope_aldaya,8
6797,606583,7.2,46950.0,Kung Fu Panda 3,2016,7,2016-12-01,Naxori,10
6798,32599,7.0,169301.0,Telefon,2002,6,2016-12-01,Naxori,10
6799,430661,6.9,118470.0,Robin Hood,2010,7,2016-12-01,Naxori,10
6800,564230,6.6,207794.0,Grawitacja,2013,6,2014-03-01,mauget,10
6801,107587,7.0,101526.0,Sekretne życie Waltera Mitty,2013,8,2014-02-24,mauget,10
6802,36924,5.6,29877.0,xXx 2: Następny poziom,2005,6,2015-03-16,gabrysia_21,9
6803,34198,6.7,83139.0,Taxi 3,2003,6,2015-03-16,gabrysia_21,9
6804,844,7.4,224040.0,Jeździec bez głowy,1999,7,2013-08-19,natalkaa75,8
6805,6721,7.1,402580.0,Kevin sam w domu,1990,5,2013-08-17,natalkaa75,8
6806,9509,7.8,803618.0,Shrek,2001,7,2013-08-17,natalkaa75,8
6807,375629,7.9,345764.0,Interstellar,2014,6,2016-01-03,piotrek_cyran,8
6808,127025,6.3,257915.0,Wojna światów,2005,10,2016-01-03,piotrek_cyran,8
6809,1048,8.8,875270.0,Skazani na Shawshank,1994,10,2016-01-03,piotrek_cyran,8
6810,209658,7.2,77879.0,Jasminum,2006,7,2018-05-12,Zohelka,11
6811,685452,7.2,864.0,Ojciec i syn,2013,7,2018-05-11,Zohelka,11
6812,753545,7.2,68988.0,Jestem mordercą,2016,7,2018-05-11,Zohelka,11
6813,123312,7.3,265410.0,Ratatuj,2007,7,2014-08-21,werksson,6
6814,8586,7.4,219127.0,Pearl Harbor,2001,8,2014-08-21,werksson,6
6815,1089,8.6,514515.0,Ojciec chrzestny,1972,8,2014-03-11,schmeichel97,2
6816,528258,7.0,219335.0,The Social Network,2010,6,2014-03-11,schmeichel97,2
6817,826321,6.8,32.0,The Unorthodox,2018,6,2019-09-12,Reckless17,1
6818,93632,7.6,4912.0,Żyć własnym życiem,1962,7,2019-09-05,Reckless17,1
6819,765997,5.7,515.0,They Are Everywhere,2016,7,2019-09-04,Reckless17,1
6820,835790,6.1,277.0,Zabierz mnie w jakieś miłe miejsce,2019,8,2019-07-31,Fifilifion10,4
6821,819683,6.8,167.0,Öndög,2019,7,2019-07-31,Fifilifion10,4
6822,34196,6.4,83020.0,Lara Croft Tomb Raider: Kolebka życia,2003,5,2016-09-30,penelope_aldaya,8
6823,104668,6.2,160378.0,Nigdy w życiu!,2004,3,2016-09-30,penelope_aldaya,8
6824,686639,6.8,76643.0,Klucz do wieczności,2015,6,2016-12-01,Naxori,10
6825,682272,7.3,184241.0,Kingsman: Tajne służby,2014,7,2016-12-01,Naxori,10
6826,464478,7.1,217908.0,Dystrykt 9,2009,7,2016-12-01,Naxori,10
6827,657891,6.9,83581.0,Blue Jasmine,2013,7,2014-02-13,mauget,10
6828,632419,7.5,143890.0,Zniewolony. 12 Years a Slave,2013,8,2014-02-12,mauget,10
6829,426597,7.7,428000.0,Wilk z Wall Street,2013,7,2014-01-18,mauget,10
6830,340899,5.4,39287.0,Conan Barbarzyńca 3D,2011,6,2015-03-13,gabrysia_21,9
6831,534779,7.4,91327.0,Dla niej wszystko,2010,8,2015-03-13,gabrysia_21,9
6832,272987,6.8,193425.0,Jumper,2008,6,2015-03-12,gabrysia_21,9
6833,627415,7.5,92913.0,Niech będzie teraz,2012,8,2013-08-16,natalkaa75,8
6834,418967,7.3,185580.0,Kod nieśmiertelności,2011,8,2013-08-15,natalkaa75,8
6835,282920,6.6,38931.0,Udręczeni,2009,8,2013-08-14,natalkaa75,8
6836,555,7.7,63947.0,Tajemnice Los Angeles,1997,10,2016-01-03,piotrek_cyran,8
6837,430661,6.9,118470.0,Robin Hood,2010,7,2016-01-03,piotrek_cyran,8
6838,107049,7.9,178809.0,Człowiek w ogniu,2004,9,2016-01-03,piotrek_cyran,8
6839,1205,7.8,10739.0,Eroica,1957,0,2018-05-10,Zohelka,11
6840,756278,7.8,31708.0,Wyspa psów,2018,8,2018-05-06,Zohelka,11
6841,810885,7.2,731.0,Antropocen: Epoka człowieka,2018,7,2019-09-03,Reckless17,1
6842,804561,7.3,137789.0,Pewnego razu... w Hollywood,2019,9,2019-08-26,Reckless17,1
6843,133925,6.6,148713.0,Shrek Forever,2010,6,2016-09-30,penelope_aldaya,8
6844,122832,7.6,207923.0,Zaplątani,2010,7,2016-12-01,Naxori,10
6845,180280,6.9,95345.0,Giganci ze stali,2011,7,2016-12-01,Naxori,10
6846,34922,7.3,168504.0,"Za szybcy, za wściekli",2003,7,2016-12-01,Naxori,10
6847,604523,7.5,89372.0,Kochankowie z Księżyca. Moonrise Kingdom,2012,9,2013-12-24,mauget,10
6848,587175,7.1,185146.0,Wyścig z czasem,2011,5,2013-12-22,mauget,10
6849,442004,5.7,163276.0,"Dzień, w którym zatrzymała się Ziemia",2008,5,2015-03-11,gabrysia_21,9
6850,457545,6.2,183855.0,Nie zadzieraj z fryzjerem,2008,2,2015-03-11,gabrysia_21,9
6851,221722,6.9,183436.0,Next,2007,6,2015-02-21,gabrysia_21,9
6852,825,7.8,615052.0,Szósty zmysł,1999,9,2013-08-14,natalkaa75,8
6853,559196,6.4,77930.0,LOL,2012,5,2013-08-13,natalkaa75,8
6854,1113,7.8,252177.0,Sami swoi,1967,8,2013-08-12,natalkaa75,8
6855,130130,7.8,188657.0,American Gangster,2007,8,2016-01-03,piotrek_cyran,8
6856,316785,7.2,98182.0,Bez litości,2014,8,2016-01-03,piotrek_cyran,8
6857,562264,6.9,54906.0,Safe House,2012,8,2016-01-03,piotrek_cyran,8
6858,119366,8.1,2505.0,Miejsce urodzenia,1992,8,2018-05-06,Zohelka,11
6859,826832,5.6,8729.0,Mowa ptaków,2019,0,2019-08-24,Reckless17,1
6860,335332,8.2,33882.0,Samsara,2011,0,2019-08-23,Reckless17,1
6861,823007,7.4,23388.0,Ból i blask,2019,7,2019-08-23,Reckless17,1
6862,270617,7.1,85886.0,Mechanik: Prawo zemsty,2011,7,2016-12-01,Naxori,10
6863,107101,7.4,229811.0,Constantine,2005,7,2016-12-01,Naxori,10
6864,152844,7.1,209868.0,Millerowie,2013,7,2013-12-22,mauget,10
6865,32302,7.4,297419.0,Harry Potter i Komnata Tajemnic,2002,9,2013-08-10,natalkaa75,8
6866,627908,7.4,131187.0,Lot,2012,8,2016-01-03,piotrek_cyran,8
6867,207851,7.7,138342.0,Plan doskonały,2006,9,2016-01-02,piotrek_cyran,8
6868,31686,7.6,105028.0,Dzień próby,2001,7,2016-01-02,piotrek_cyran,8
6869,817934,5.7,535.0,Antologia duchów miasta,2019,5,2019-08-22,Reckless17,1
6870,828869,8.0,1991.0,Maiden,2018,8,2019-08-19,Reckless17,1
6871,461504,7.3,154681.0,Szybko i wściekle,2009,7,2016-12-01,Naxori,10
6872,1502,7.6,338730.0,Hannibal,2001,6,2020-04-14,MuFaBu,1
6873,1047,8.2,653714.0,Milczenie owiec,1991,7,2020-04-14,MuFaBu,1
6874,789687,7.0,35781.0,Nić widmo,2017,5,2020-04-10,MuFaBu,1
6875,716514,6.1,47609.0,Nieracjonalny mężczyzna,2015,7,2020-04-09,MuFaBu,1
6876,1019,8.5,379474.0,Lot nad kukułczym gniazdem,1975,8,2014-02-06,Nissanfan,11
6877,691927,6.4,46615.0,Magia w blasku księżyca,2014,7,2020-04-09,MuFaBu,1
6878,812823,6.3,22342.0,Ptaki Nocy (i fantastyczna emancypacja pewnej Harley Quinn),2020,6,2020-03-30,MuFaBu,1
6879,818017,7.1,32258.0,Sala samobójców. Hejter,2020,8,2020-03-23,MuFaBu,1
6880,476580,8.2,409414.0,Gran Torino,2008,8,2014-02-06,Nissanfan,11
6881,796435,5.6,24428.0,Kobieta sukcesu,2018,5,2020-03-22,MuFaBu,1
6882,816979,7.8,76121.0,Na noże,2019,9,2020-03-15,MuFaBu,1
6883,808863,7.8,112954.0,Boże Ciało,2019,8,2020-03-08,MuFaBu,1
6884,798143,8.1,114185.0,Parasite,2019,7,2020-02-26,MuFaBu,1
6885,835638,6.5,4801.0,Hakowanie świata,2019,6,2020-02-22,MuFaBu,1
6886,792989,6.7,27233.0,Nieoszlifowane diamenty,2019,8,2020-02-08,MuFaBu,1
6887,228227,7.3,218121.0,Deja Vu,2006,7,2015-07-12,Koscik97,3
6888,836600,7.3,90432.0,Dwóch papieży,2019,7,2020-01-17,MuFaBu,1
6889,792557,6.1,36397.0,Ad Astra,2019,6,2020-01-11,MuFaBu,1
6890,782196,7.3,54766.0,Pierwszy człowiek,2018,8,2020-01-11,MuFaBu,1
6891,565167,6.4,120412.0,Sex Story,2011,6,2015-07-12,Koscik97,3
6892,683180,7.3,156393.0,Furia,2014,9,2015-07-12,Koscik97,3
6893,810602,6.6,15592.0,Anna,2019,5,2020-01-11,MuFaBu,1
6894,619201,8.0,176975.0,Bohemian Rhapsody,2018,8,2020-01-11,MuFaBu,1
6895,823957,7.5,3099.0,Nadzwyczajni,2019,8,2019-12-15,MuFaBu,1
6896,632419,7.5,143890.0,Zniewolony. 12 Years a Slave,2013,7,2014-09-20,pawoio,6
6897,399746,7.2,207238.0,Drive,2011,8,2015-07-12,Koscik97,3
6898,632419,7.5,143890.0,Zniewolony. 12 Years a Slave,2013,9,2015-02-14,Koscik97,3
6899,644005,7.4,167481.0,Gra tajemnic,2014,9,2015-02-13,Koscik97,3
6900,513794,7.1,73507.0,Irlandczyk,2019,7,2019-12-01,MuFaBu,1
6901,810167,8.4,218170.0,Joker,2019,8,2019-11-02,MuFaBu,1
6902,817462,7.1,37404.0,Król,2019,7,2019-11-02,MuFaBu,1
6903,841,7.7,8165.0,Cyrulik syberyjski,1998,9,2014-09-10,pawoio,6
6904,657859,7.8,173462.0,Witaj w klubie,2013,8,2014-09-10,pawoio,6
6905,640318,7.8,110636.0,Polowanie,2012,6,2014-09-10,pawoio,6
6906,656040,7.6,230768.0,Snajper,2014,9,2015-02-12,Koscik97,3
6907,691862,7.6,199435.0,Teoria wszystkiego,2014,9,2015-02-11,Koscik97,3
6908,657859,7.8,173462.0,Witaj w klubie,2013,8,2015-01-16,Koscik97,3
6909,828798,5.8,15808.0,Pralnia,2019,6,2019-10-23,MuFaBu,1
6910,661817,7.8,243229.0,Grand Budapest Hotel,2014,8,2019-09-21,MuFaBu,1
6911,116327,7.3,180586.0,Tajemnica Brokeback Mountain,2005,6,2014-09-07,pawoio,6
6912,596202,5.7,37694.0,Maczeta zabija,2013,2,2014-09-07,pawoio,6
6913,476021,7.7,328102.0,Harry Potter i Insygnia Śmierci: Część II,2011,0,2014-09-07,pawoio,6
6914,420136,8.1,381816.0,Chłopiec w pasiastej piżamie,2008,8,2015-01-16,Koscik97,3
6915,694378,8.0,325463.0,Bogowie,2014,8,2015-01-16,Koscik97,3
6916,698847,8.1,273557.0,Whiplash,2014,8,2015-01-15,Koscik97,3
6917,808132,6.9,24062.0,Searching,2018,6,2019-09-21,MuFaBu,1
6918,34282,7.7,388936.0,Harry Potter i więzień Azkabanu,2004,0,2014-09-07,pawoio,6
6919,95746,7.6,385080.0,Harry Potter i Czara Ognia,2005,0,2014-09-07,pawoio,6
6920,30571,7.5,406621.0,Harry Potter i Kamień Filozoficzny,2001,0,2014-09-07,pawoio,6
6921,38313,6.7,119366.0,American Pie: Wesele,2003,7,2014-07-15,Koscik97,3
6922,31042,6.7,127801.0,American Pie 2,2001,7,2014-07-15,Koscik97,3
6923,876,6.5,357286.0,American Pie,1999,7,2014-07-15,Koscik97,3
6924,528258,7.0,219335.0,The Social Network,2010,7,2020-01-15,Havoc_11,5
6925,396969,7.5,300525.0,Harry Potter i Insygnia Śmierci: Część I,2010,0,2014-09-07,pawoio,6
6926,94726,7.7,15475.0,Tango,1980,0,2014-09-07,pawoio,6
6927,4081,7.9,11971.0,Baza ludzi umarłych,1958,7,2014-09-07,pawoio,6
6928,426597,7.7,428000.0,Wilk z Wall Street,2013,7,2014-05-30,Koscik97,3
6929,621676,6.7,52018.0,Parker,2013,6,2014-02-28,Koscik97,3
6930,1047,8.2,653714.0,Milczenie owiec,1991,9,2014-02-28,Koscik97,3
6931,460812,3.2,31058.0,Dragonball: Ewolucja,2009,2,2014-05-04,Azater,10
6932,666828,7.3,32352.0,Wenus w futrze,2013,7,2020-01-15,Havoc_11,5
6933,703,7.9,23006.0,Spaleni słońcem,1994,8,2020-01-15,Havoc_11,5
6934,349500,7.5,15801.0,5 centymetrów na sekundę,2007,7,2020-01-15,Havoc_11,5
6935,399328,7.6,281317.0,WALL·E,2008,9,2020-01-15,Havoc_11,5
6936,1037,8.0,56344.0,Misja,1986,8,2015-05-18,Xerej,11
6937,845,7.4,107572.0,Pi,1998,8,2014-09-07,pawoio,6
6938,391382,6.2,22537.0,Valhalla: Mroczny wojownik,2009,6,2014-09-07,pawoio,6
6939,208,8.4,270273.0,Życie jest piękne,1997,9,2014-02-26,Koscik97,3
6940,1019,8.5,379474.0,Lot nad kukułczym gniazdem,1975,8,2014-02-25,Koscik97,3
6941,671,8.1,810251.0,Leon zawodowiec,1994,9,2014-02-23,Koscik97,3
6942,586583,7.2,241962.0,Zjawa,2015,7,2016-02-06,AoiYuno,11
6943,36043,6.1,32598.0,Gorąca laska,2002,5,2014-05-04,Azater,10
6944,167434,6.5,46574.0,Artur i Minimki,2006,5,2014-05-04,Azater,10
6945,190020,7.1,85748.0,Hannibal. Po drugiej stronie maski,2007,8,2014-04-30,Azater,10
6946,1084,7.6,55712.0,Dzikość serca,1990,7,2020-01-15,Havoc_11,5
6947,650619,7.2,68317.0,Tylko kochankowie przeżyją,2013,7,2020-01-15,Havoc_11,5
6948,1118,7.8,37474.0,Popiół i diament,1958,7,2020-01-15,Havoc_11,5
6949,219972,6.5,74886.0,Kot w butach,2011,7,2015-05-16,Xerej,11
6950,104541,7.1,329657.0,Charlie i fabryka czekolady,2005,7,2015-05-15,Xerej,11
6951,1271,7.4,105067.0,Szklana pułapka 2,1990,7,2015-05-13,Xerej,11
6952,119831,7.6,43936.0,Wszystko jest iluminacją,2005,6,2014-09-07,pawoio,6
6953,5185,8.0,36579.0,"Doktor Strangelove, lub jak przestałem się martwić i pokochałem bombę",1964,8,2014-09-07,pawoio,6
6954,214272,6.7,61204.0,Sin City: Damulka warta grzechu,2014,7,2014-09-07,pawoio,6
6955,236351,8.0,488672.0,Mroczny Rycerz,2008,9,2014-02-23,Koscik97,3
6956,547,8.1,279770.0,Gwiezdne wojny: Część VI - Powrót Jedi,1983,8,2014-02-23,Koscik97,3
6957,525,8.1,287024.0,Gwiezdne wojny: Część V - Imperium kontratakuje,1980,8,2014-02-23,Koscik97,3
6958,102,6.7,14395.0,Mafia!,1998,5,2016-02-05,AoiYuno,11
6959,32252,6.5,671.0,Mały Nikita,1988,8,2016-02-01,AoiYuno,11
6960,686778,7.2,42008.0,Podróż na sto stóp,2014,7,2016-01-31,AoiYuno,11
6961,530650,6.8,36671.0,Porąbani,2010,7,2014-04-30,Azater,10
6962,231336,6.1,38622.0,Omen,2006,6,2014-04-30,Azater,10
6963,118733,6.7,80981.0,Amityville,2005,8,2014-04-30,Azater,10
6964,757223,5.5,13464.0,Wszystkie nieprzespane noce,2016,7,2018-04-15,dano999,4
6965,95747,7.2,195510.0,Mad Max: Na drodze gniewu,2015,9,2020-01-15,Havoc_11,5
6966,19,7.2,25740.0,Boogie Nights,1997,8,2020-01-15,Havoc_11,5
6967,8671,7.5,1198.0,Pingwin,1964,8,2020-01-15,Havoc_11,5
6968,1272,7.4,105526.0,Szklana pułapka 3,1995,7,2015-05-13,Xerej,11
6969,101752,7.1,45215.0,Godziny szczytu 3,2007,8,2015-05-12,Xerej,11
6970,663958,6.6,68670.0,Niezniszczalni 3,2014,6,2014-09-07,pawoio,6
6971,110812,7.6,64649.0,Kawa i papierosy,2003,8,2014-06-15,pawoio,6
6972,644473,7.7,68103.0,Sugar Man,2012,7,2014-06-15,pawoio,6
6973,6878,8.2,551131.0,Król Lew,1994,8,2014-02-23,Koscik97,3
6974,721,7.1,141029.0,Zakochana złośnica,1999,9,2016-01-30,AoiYuno,11
6975,11418,6.4,28905.0,Uwolnić orkę,1993,6,2016-01-30,AoiYuno,11
6976,663821,5.6,50089.0,Głupi i głupszy bardziej,2014,6,2016-01-10,AoiYuno,11
6977,548326,6.3,72721.0,47 roninów,2013,7,2014-04-21,Azater,10
6978,624792,7.7,132875.0,Bogowie ulicy,2012,8,2014-04-21,Azater,10
6979,478475,6.6,56956.0,Auta 2,2011,6,2020-04-14,Filmography,8
6980,836,7.6,502251.0,American Beauty,1999,9,2018-04-13,dano999,4
6981,1029,8.1,151995.0,Kasyno,1995,8,2018-04-08,dano999,4
6982,1092,8.2,171577.0,Czas Apokalipsy,1979,0,2018-03-26,dano999,4
6983,7608,7.0,1328.0,Zła krew,1986,7,2020-01-15,Havoc_11,5
6984,338362,7.8,38223.0,Persepolis,2007,8,2020-01-14,Havoc_11,5
6985,393102,6.6,35269.0,Ranczo Wilkowyje,2007,7,2015-05-12,Xerej,11
6986,837,8.3,584284.0,Podziemny krąg,1999,8,2015-05-05,Xerej,11
6987,260173,7.0,120740.0,Numer 23,2007,0,2014-06-15,pawoio,6
6988,8171,7.9,39098.0,Noc na Ziemi,1991,0,2014-06-15,pawoio,6
6989,372601,7.6,240585.0,Choć goni nas czas,2007,8,2014-04-15,pawoio,6
6990,375630,6.8,5819.0,Idź twardo: historia Deveya Coxa,2007,7,2016-01-09,AoiYuno,11
6991,411302,7.2,94065.0,Marley i Ja,2008,7,2016-01-07,AoiYuno,11
6992,629125,7.0,78154.0,Boyhood,2014,7,2016-01-06,AoiYuno,11
6993,567009,6.7,111625.0,Rytuał,2011,8,2014-04-18,Azater,10
6994,307846,5.1,4726.0,Lęk pierwotny,2007,5,2014-04-18,Azater,10
6995,475848,6.2,123040.0,Paranormal Activity,2007,6,2020-04-14,Filmography,8
6996,465102,6.0,10381.0,Magiczne drzewo,2008,6,2020-04-14,Filmography,8
6997,6878,8.2,551131.0,Król Lew,1994,8,2017-02-06,rafal09,9
6998,1065,8.0,697763.0,Władca Pierścieni: Drużyna Pierścienia,2001,6,2017-09-05,MateuszTryjanowski,4
6999,1286,8.1,114496.0,Amadeusz,1984,8,2018-03-24,dano999,4
7000,1073,7.9,47250.0,Ziemia obiecana,1974,8,2018-03-23,dano999,4
7001,610244,7.7,44688.0,Miłość,2012,9,2018-03-23,dano999,4
7002,1085,7.5,47709.0,Blue Velvet,1986,8,2020-01-14,Havoc_11,5
7003,10194,6.8,1186.0,Transakcja,1999,8,2020-01-14,Havoc_11,5
7004,32141,7.9,7503.0,Zwierciadło,1975,8,2020-01-14,Havoc_11,5
7005,664,7.2,40347.0,Jerry Maguire,1996,7,2015-05-03,Xerej,11
7006,558709,7.0,105174.0,Geneza planety małp,2011,6,2015-04-28,Xerej,11
7007,30588,7.5,280032.0,Szybcy i wściekli,2001,8,2015-04-27,Xerej,11
7008,628262,7.8,150957.0,Wyścig,2013,0,2014-04-15,pawoio,6
7009,434429,6.5,33236.0,Opór,2008,7,2016-01-02,AoiYuno,11
7010,46,6.8,10826.0,Długo i szczęśliwie,1998,7,2016-01-02,AoiYuno,11
7011,283711,5.3,66760.0,High School Musical,2006,7,2015-12-26,AoiYuno,11
7012,617280,2.6,24375.0,Bitwa pod Wiedniem,2012,3,2014-04-14,Azater,10
7013,654140,6.1,16866.0,Nad grobem,2013,9,2014-04-09,Azater,10
7014,259945,8.1,373045.0,Prestiż,2006,6,2014-04-09,Azater,10
7015,453802,6.2,15717.0,Różowa Pantera 2,2009,6,2020-04-14,Filmography,8
7016,453210,6.4,90216.0,Percy Jackson i Bogowie Olimpijscy: Złodziej Pioruna,2010,6,2020-04-14,Filmography,8
7017,427887,6.8,78562.0,Opowieści z Narnii: Podróż Wędrowca do Świtu,2010,6,2020-04-14,Filmography,8
7018,732548,7.4,125008.0,Big Short,2015,8,2017-02-06,rafal09,9
7019,702950,6.8,83708.0,Lobster,2015,8,2017-02-06,rafal09,9
7020,637019,6.4,158961.0,Miasto 44,2014,6,2017-02-05,rafal09,9
7021,487211,7.3,707237.0,Kac Vegas,2009,2,2017-09-05,MateuszTryjanowski,4
7022,936,8.1,738643.0,Gladiator,2000,7,2017-09-05,MateuszTryjanowski,4
7023,299113,7.4,759611.0,Avatar,2009,3,2017-09-05,MateuszTryjanowski,4
7024,6274,6.8,4518.0,I Bóg stworzył kobietę,1956,5,2018-03-23,dano999,4
7025,843,7.8,408492.0,Chłopaki nie płaczą,2000,6,2018-03-16,dano999,4
7026,11608,6.3,3232.0,Sądny dzień,2001,3,2018-03-03,dano999,4
7027,765,7.6,7840.0,Happiness,1998,9,2020-01-14,Havoc_11,5
7028,663000,5.9,17287.0,Teoria wszystkiego,2013,8,2020-01-13,Havoc_11,5
7029,8801,7.3,8369.0,Opętanie,1981,8,2020-01-13,Havoc_11,5
7030,442795,7.1,173398.0,Transformers: Zemsta upadłych,2009,7,2015-04-27,Xerej,11
7031,32362,7.9,305921.0,"Złap mnie, jeśli potrafisz",2002,8,2015-04-26,Xerej,11
7032,11783,7.6,106519.0,Wróg publiczny,1998,9,2015-04-25,Xerej,11
7033,779801,6.6,35332.0,Ponad wszystko,2017,6,2018-01-08,DOMINIKA12345_filmweb,2
7034,13,7.5,135468.0,Big Lebowski,1998,7,2013-03-30,MartynaRajca,11
7035,8712,7.5,160101.0,Pocahontas,1995,7,2015-12-26,AoiYuno,11
7036,8048,6.3,5671.0,Sprzedawca śmierci,1993,7,2015-12-26,AoiYuno,11
7037,386263,6.5,55959.0,Pada Shrek,2007,4,2015-12-26,AoiYuno,11
7038,1038,8.2,101486.0,Dawno temu w Ameryce,1984,7,2014-04-09,Azater,10
7039,583390,8.7,639824.0,Nietykalni,2011,9,2014-04-09,Azater,10
7040,156406,6.1,18815.0,Demon: Historia prawdziwa,2005,4,2014-04-09,Azater,10
7041,401436,6.7,144885.0,Niesamowity Spider-Man,2012,6,2020-04-14,Filmography,8
7042,386028,6.7,168654.0,Wanted - Ścigani,2008,6,2020-04-14,Filmography,8
7043,345997,6.2,24012.0,Ostatnie zlecenie,2008,4,2020-04-14,Filmography,8
7044,815368,6.6,564.0,In Fabric,2018,6,2019-07-31,Fifilifion10,5
7045,187,7.3,754628.0,Titanic,1997,7,2019-01-29,s_pagowski,8
7046,658802,8.2,208814.0,Przełęcz ocalonych,2016,7,2017-02-05,rafal09,9
7047,712896,7.2,169424.0,Nowy początek,2016,8,2017-02-05,rafal09,9
7048,680709,7.2,170805.0,Birdman,2014,7,2017-02-05,rafal09,9
7049,189,7.4,484916.0,Truman Show,1998,7,2017-02-05,rafal09,9
7050,9509,7.8,803618.0,Shrek,2001,6,2017-09-05,MateuszTryjanowski,4
7051,998,8.5,949272.0,Forrest Gump,1994,7,2017-09-05,MateuszTryjanowski,4
7052,1046,7.9,206376.0,Taksówkarz,1976,9,2017-09-05,MateuszTryjanowski,4
7053,4833,8.3,243372.0,Człowiek z blizną,1983,7,2018-02-25,dano999,4
7054,1042,7.9,76015.0,Absolwent,1967,8,2018-02-12,dano999,4
7055,32356,6.8,17725.0,Adaptacja,2002,8,2019-08-31,Havoc_11,5
7056,629789,7.1,18474.0,U niej w domu,2012,8,2019-08-31,Havoc_11,5
7057,6692,6.6,29203.0,Karate Kid,1984,7,2015-04-11,Xerej,11
7058,128907,6.3,26959.0,Dżungla,2006,5,2015-04-11,Xerej,11
7059,738280,5.6,11168.0,Dom wygranych,2017,8,2017-10-23,DOMINIKA12345_filmweb,2
7060,665080,7.0,27232.0,Przed północą,2013,7,2017-06-22,DOMINIKA12345_filmweb,2
7061,644473,7.7,68103.0,Sugar Man,2012,7,2013-03-30,MartynaRajca,11
7062,85,7.3,46622.0,Kolekcjoner,1997,8,2013-03-29,MartynaRajca,11
7063,11762,7.2,12921.0,Wolny dzień Ferrisa Buellera,1986,6,2015-12-26,AoiYuno,11
7064,638614,6.6,11713.0,Epoka lodowcowa: Mamucia gwiazdka,2011,3,2015-12-25,AoiYuno,11
7065,506212,7.2,71367.0,Prawdziwe męstwo,2010,6,2014-04-09,Azater,10
7066,490788,5.2,27047.0,Nie bój się ciemności,2010,9,2014-04-09,Azater,10
7067,1020,7.8,393400.0,Lśnienie,1980,8,2014-04-09,Azater,10
7068,142402,7.5,292000.0,Harry Potter i Książę Półkrwi,2009,9,2013-08-10,natalkaa75,9
7069,338799,6.8,63880.0,Taxi 4,2007,5,2020-04-14,Filmography,8
7070,312016,5.9,274458.0,Testosteron,2007,5,2020-04-14,Filmography,8
7071,285624,6.8,119969.0,Opowieści z Narnii: Książę Kaspian,2008,6,2020-04-14,Filmography,8
7072,829443,7.0,6137.0,Matthias i Maxime,2019,7,2019-07-30,Fifilifion10,5
7073,835470,6.9,1156.0,"Biały, biały dzień",2019,7,2019-07-30,Fifilifion10,5
7074,142402,7.5,292000.0,Harry Potter i Książę Półkrwi,2009,8,2019-01-29,s_pagowski,8
7075,113008,7.5,303576.0,Harry Potter i Zakon Feniksa,2007,7,2019-01-29,s_pagowski,8
7076,32302,7.4,297419.0,Harry Potter i Komnata Tajemnic,2002,7,2019-01-29,s_pagowski,8
7077,647735,4.0,7097.0,Hiszpanka,2014,7,2017-02-05,rafal09,9
7078,8398,7.1,10258.0,"Lawa. Opowieść o ""Dziadach"" Adama Mickiewicza",1989,7,2017-02-05,rafal09,9
7079,1222,7.9,278440.0,Filadelfia,1993,9,2016-01-02,piotrek_cyran,9
7080,32973,7.2,5051.0,Niebezpieczna piękność,1998,6,2018-01-28,dano999,4
7081,1089,8.6,514515.0,Ojciec chrzestny,1972,9,2018-01-27,dano999,4
7082,671049,6.9,134822.0,Gwiezdne wojny: Ostatni Jedi,2017,8,2018-01-16,dano999,4
7083,726933,5.7,180.0,Jestem Femen,2014,7,2019-08-18,Reckless17,2
7084,117378,7.8,725.0,Wariacje animacji,1953,9,2019-08-30,Havoc_11,5
7085,30950,7.4,3164.0,Konformista,1970,8,2019-08-30,Havoc_11,5
7086,809630,8.2,175240.0,Green Book,2018,7,2019-08-29,Havoc_11,5
7087,11316,7.2,30326.0,Ukryte pragnienia,1996,8,2019-08-27,Havoc_11,5
7088,632419,7.5,143890.0,Zniewolony. 12 Years a Slave,2013,8,2015-04-08,Xerej,11
7089,563139,7.2,158449.0,I że cię nie opuszczę,2012,8,2015-04-08,Xerej,11
7090,111405,7.5,32055.0,Przed zachodem słońca,2004,8,2017-06-22,DOMINIKA12345_filmweb,2
7091,4095,7.6,41794.0,Przed wschodem słońca,1995,8,2017-06-22,DOMINIKA12345_filmweb,2
7092,485603,6.7,4339.0,Najlepszy,2009,8,2017-04-18,DOMINIKA12345_filmweb,2
7093,640318,7.8,110636.0,Polowanie,2012,8,2013-03-29,MartynaRajca,11
7094,572639,7.6,137593.0,Charlie,2012,8,2013-03-23,MartynaRajca,11
