,movie_id,movie_rating_avg,movie_rating_no,movie_title,movie_year,user_rating,user_rated_date,user_name,user_page
214,478702,7.3,245102.0,Iron Man 2,2010,8,2020-04-24,piotrek_cyran,1
215,479892,7.9,50949.0,Mary i Max,2009,8,2020-04-24,piotrek_cyran,1
216,645255,7.4,52320.0,Bez miłości ani słowa,2012,8,2017-07-30,greenzuz,1
217,771035,6.9,66032.0,Aż do kości,2017,8,2017-07-29,greenzuz,1
218,744484,7.0,87096.0,"W starym, dobrym stylu",2017,8,2017-07-29,greenzuz,1
219,11610,6.9,1787.0,Gdy przyjaźń zabija,1996,7,2019-11-15,AoiYuno,1
220,971,8.0,74700.0,Księżniczka Mononoke,1997,7,2019-07-16,AoiYuno,1
221,775769,6.5,34970.0,Pokémon Detektyw Pikachu,2019,3,2019-06-03,AoiYuno,1
222,606542,6.8,146999.0,Piraci z Karaibów: Zemsta Salazara,2017,6,2020-04-16,Dr_Marvel,1
223,682272,7.3,184519.0,Kingsman: Tajne służby,2014,9,2020-04-16,Dr_Marvel,1
224,613510,6.9,232591.0,Listy do M.,2011,8,2020-04-16,Dr_Marvel,1
225,810167,8.4,221672.0,Joker,2019,8,2019-11-18,nelii_113,1
226,743825,8.2,30696.0,Klaus,2019,9,2019-11-18,nelii_113,1
227,823960,6.2,23623.0,Yesterday,2019,6,2019-08-18,nelii_113,1
228,837773,5.3,8407.0,Jak poślubić milionera?,2019,6,2019-12-20,escoutiq,1
229,832200,4.7,1801.0,Solid Gold,2019,7,2019-12-04,escoutiq,1
230,815535,6.2,31391.0,Proceder,2019,8,2019-11-27,escoutiq,1
231,104454,7.4,154823.0,Między słowami,2003,7,2020-04-08,Kamilmac,1
232,723550,7.6,160969.0,Spotlight,2015,8,2020-04-07,Kamilmac,1
233,817462,7.1,38248.0,Król,2019,8,2020-04-24,Juliette97,1
234,752725,7.7,157955.0,Dobrze się kłamie w miłym towarzystwie,2016,8,2020-04-02,kasiarosa68,1
235,8718,8.1,25132.0,Pociąg,1959,8,2020-04-01,kasiarosa68,1
236,1048,8.8,876715.0,Skazani na Shawshank,1994,0,2020-03-29,kasiarosa68,1
237,779394,7.7,97013.0,"Tamte dni, tamte noce",2017,3,2020-01-28,Ireri,1
238,810357,7.5,31556.0,Małe kobietki,2019,7,2020-01-27,Ireri,1
239,818090,7.4,89032.0,Historia małżeńska,2019,8,2020-01-22,Ireri,1
240,33200,7.4,357979.0,Kill Bill,2003,7,2015-07-30,Andrew107,1
241,31413,7.8,594837.0,Dzień świra,2002,9,2015-07-30,Andrew107,1
242,1089,8.6,515421.0,Ojciec chrzestny,1972,9,2015-07-30,Andrew107,1
243,401089,7.7,341212.0,Uprowadzona,2008,7,2020-04-26,filiphancke,1
244,594357,7.5,227051.0,Strażnicy Galaktyki,2014,8,2018-01-07,alexandras1997,1
245,1147,7.6,70959.0,"Vabank II, czyli riposta",1984,9,2018-01-07,alexandras1997,1
246,1146,7.7,147907.0,Vabank,1981,9,2018-01-07,alexandras1997,1
247,464256,8.2,553043.0,Wyspa tajemnic,2010,9,2017-09-12,Koscik97,1
248,38887,8.0,351662.0,Pamiętnik,2004,9,2017-09-08,Koscik97,1
249,286244,7.7,150469.0,Słaby punkt,2007,8,2017-09-08,Koscik97,1
250,433650,7.4,23610.0,"4 miesiące, 3 tygodnie i 2 dni",2007,0,2020-02-15,Bathorzak,1
251,786615,6.8,10074.0,Good Time,2017,0,2020-02-11,Bathorzak,1
252,283651,7.0,12551.0,Opowieści z Ziemiomorza,2006,0,2020-02-08,Bathorzak,1
253,94359,7.0,14794.0,Smak życia,2002,7,2018-04-07,greyshh,1
254,631373,6.4,3460.0,"Smak życia 3, czyli chińska układanka",2013,8,2018-03-31,greyshh,1
255,730099,6.1,18772.0,Żyć nie umierać,2015,6,2018-03-31,greyshh,1
256,420136,8.1,382561.0,Chłopiec w pasiastej piżamie,2008,9,2020-04-23,piotrek_cyran,1
257,752260,8.3,120850.0,Coco,2017,9,2020-04-23,piotrek_cyran,1
258,544006,7.5,77396.0,Prawnik z Lincolna,2011,8,2020-04-22,piotrek_cyran,1
259,762881,7.6,30746.0,Sama przeciw wszystkim,2016,8,2017-06-25,greenzuz,1
260,750258,7.3,156646.0,Split,2016,8,2017-06-16,greenzuz,1
261,495616,7.7,127999.0,Kwiat pustyni,2009,8,2017-06-15,greenzuz,1
